4,38755.175,[c3],0.008
5,41365.84,[c3],0.23
6,42778.121,[c3],0.009
7,43624.479,[c3],0.009
8,44171.32,[c3],0.03
9,44544.63,[c3],0.03
10,44810.72,[c3],0.04
11,45007.11,[c3],0.04
12,45156.08,[c3],0.04
13,45271.78,[c3],0.04
14,45363.35,[c3],0.04
15,45437.11,[c3],0.04
16,45497.49,[c3],0.04
17,45547.39,[c3],0.04
18,45589.23,[c3],0.04
19,45624.43,[c3],0.04
20,45654.7,[c3],0.04
21,45680.58,[c8],0.15
22,45703.04,[c8],0.15
23,45722.62,[c8],0.15
24,45739.79,[c8],0.15
25,45755.09,[c8],0.15
26,45768.22,[c8],0.15
27,45780.24,[c8],0.15
28,45791.01,[c8],0.15