5,,,
6,29038.773,[c3],0.004
7,37424.675,[c3],0.005
8,40761.372,[c3],0.02
9,42451.16,[c3],0.35
10,43427.44,[c3],0.19
11,44043.35,[c3],0.2
12,44456.25,[c3],0.21
13,44747.6406,[c10],0.00003
14,44960.24136,[c10],0.00003
15,45120.34233,[c10],0.00003
16,45243.89988,[c10],0.00003
17,45341.24791,[c10],0.00003
18,45419.30972,[c10],0.00003
19,45482.86375,[c10],0.00003
20,45535.2954,[c10],0.00003
21,45579.05661,[c10],0.00003
22,45615.95924,[c10],0.00003
23,45647.36527,[c10],0.00003
24,45674.31454,[c10],0.00003
25,45697.61222,[c10],0.00003
26,45717.88966,[c10],0.00003
27,45735.64704,[c10],0.00003
28,45751.2853,[c10],0.00003
29,45765.12876,[c10],0.00003
30,45777.44203,[c10],0.00003
31,45788.44241,[c10],0.00003
32,45798.31035,[c10],0.00003
33,45807.19598,[c10],0.00003
34,45815.22539,[c10],0.00003
35,45822.50548,[c10],0.00003
36,45829.12631,[c10],0.00003
37,45835.16543,[c10],0.00003
38,45840.6889,[c10],0.00003
39,45845.75386,[c10],0.00003
40,45850.40955,[c10],0.00003
41,45854.69924,[c10],0.00003
42,45858.65989,[c10],0.00003
43,45862.32457,[c10],0.00003
44,45865.72198,[c10],0.00003
45,45868.8775,[c10],0.00003
46,45871.81359,[c10],0.00003
47,45874.55008,[c10],0.00003
48,45877.10467,[c10],0.00003
49,45879.49314,[c10],0.00003
50,45881.72972,[c10],0.00003